smiles,pka
Cc1cc(Br)ccn1,4.74
Cc1ncsc1CCCCl,3.25
CC(C)CCCC(C)N,10.43
CC(O)CNCC(C)O,9.55
OCCSCc1ccncc1,5.03
Nc1ncnc(N)c1N,7.77
CC(N)CCCNCCCN,10.77
N[C@H]1COC1=O,6.37
CC(CN)CNCCCCN,10.76
CC(CCN)NCCCCN,10.72
N=C1NC(=O)CS1,2.18
CN(C)C1CSCSC1,8.73
CCCNCc1cccnc1,9.17
Cc1c(CN)cnn1O,8.21
NCc1cn(O)nc1I,7.91
Cc1nn(O)cc1CN,8.28
NCc1cn(O)nc1N,7.84
N=C(NCCN)NCCS,12.89
N=C(NCCO)NCCS,12.39
OCCCNc1ccccc1,5.0
O/N=C/c1cccs1,1.34
Nc1cccc(Br)n1,3.22
CC1CCN2CCCC12,11.15
N#CC1CC(F)CN1,5.1
Cc1cc(O)ccc1N,5.33
Cc1cc(N)ccc1O,5.71
C1NCC2CNCC1C2,10.46
CN(C)CC1CSSC1,9.15
CN(C)CC(CS)CS,9.21
CN(C)NC1CSSC1,5.09
CN(C)CC(S)CCS,9.05
CN(C)CC1CCSS1,8.78
CCOc1ccccc1CN,8.75
CCCCN(CCO)CCO,9.23
CCCCCCCCN(C)C,9.79
Cc1cccc(N)c1N,4.81
CCCCCCCCOCCCN,10.14
CC[C@@H](N)CO,9.84
Cc1cccc(O)c1N,4.42
CC(CC(C)C)=NO,3.31
CN(C)C1CCCCC1,10.22
NCCCN(CCO)CCO,9.91
CC(C)CNCC(C)C,11.03
CCCCNc1ccccc1,5.02
CCCCCCNCCCCCC,10.75
CSC(C)(C)C=NO,2.89
CC1=NC(C)OC1C,2.37
Cc1cccnc1CCCO,6.04
Cc1cccnc1CCCS,6.06
Oc1ccc(Br)nc1,1.56
Oc1ccc(Cl)nc1,1.05
O=C(O)C1NCCS1,7.69
CCCNCC(F)(F)F,5.53
O/N=C/c1ccns1,1.56
Cc1nnc(S)nc1S,1.0
ClCc1cc[nH]n1,2.13
OCCc1cc[nH]n1,3.22
ClCc1cn[nH]c1,2.41
OCCc1cn[nH]c1,2.57
CCCOc1ncccc1N,3.34
CCCCCSC(=S)NN,3.71
C1CC2=NCCN2C1,10.53
C/N=c1\ccsn1C,8.58
Cc1cc(=N)sn1C,10.32
C/N=c1\cnsn1C,2.68
CC(C)NC(=N)CS,12.38
C=CCN1CCSC1=N,9.48
C#CCN1CCSC1=N,8.33
C/N=C1\SCCN1C,9.58
Cc1ncccc1CCCO,6.21
CC1CCCNC1CCCO,10.42
CNCP(=O)(O)CN,9.38
CN(C)c1ccncc1,8.78
CCC1CCN=C(N)C1,11.72
CSCCC(N)C(=O)O,9.5
NCCc1ccc(O)cc1,9.66
c1ccc2cnccc2c1,5.26
CC(=O)c1ccccn1,2.74
CNCCc1cnc[nH]1,9.85
Cc1nc[nH]c1CCN,9.86
COc1ccc(CN)cc1,9.29
NCc1cccc(Cl)c1,9.17
NCc1ccc(Cl)cc1,9.23
Cc1cccc(CN)c1C,9.35
NCC1CCC1C(=O)O,10.22
c1ccc2ncccc2c1,4.5
O=C(O)c1cccnc1,4.19
O=C(O)C1CCCNC1,10.24
O=C(O)C1CCNCC1,10.43
CCNCCCCNCCCNCC,10.92
O=C(O)C1=NCCC1,1.72
NCC(O)C1CCCCC1,9.58
CCCCCC(C)(O)CN,9.65
NCC1(O)CCCCCC1,9.64
NCC(O)c1ccccc1,9.13
C1CNCCNCCNCCN1,10.17
CC(N)CC1CCCCC1,10.42
O=C(O)c1cnccn1,0.39
NCCCCCC1CCCCC1,10.21
Cc1nsnc1/C=N\O,0.09
N=C(N)NCC(=O)O,12.24
N=C(N)c1ccccc1,11.53
C#CCOC1CN=CNC1,9.61
CC1NCCc2ccsc21,9.09
C/C=C(C)/C=N/O,3.61
NC(CO)c1ccccc1,8.94
NCCCNCCCCNCCCN,10.8
NC[C@@H](O)CON,9.52
C=CCNCc1ccccc1,8.81
CC(C)NCC(O)CON,9.86
NCCCC(N)OP(O)O,10.21
NCCCCCCCCNCCCN,10.68
O=C1C(CO)NCN1O,4.58
CNCCCCCNCCCCNC,11.1
CCCNCCCCNCCCCN,11.11
CSCC[C@H](N)CS,10.55
CC(N)[PH](=O)O,9.8
N[C@H]1CCNC1=O,8.4
CC(N)P(=O)(O)O,10.18
CCn1cnc(CCN)c1,9.57
CNCCCCc1ccccc1,10.54
Oc1nncc2cncn12,6.16
Sc1nncc2cncn12,6.23
CN(C)Cc1ccccc1,8.9
CCCNCCc1ccccc1,10.34
O=C(O)Cn1ccnc1,6.8
CNCCC(N)C(=O)O,10.26
c1ccc2ncncc2c1,2.19
NCCN(CCCl)CCCl,9.37
O/N=C/C1=CCCC1,3.34
Nc1n[nH]c(N)n1,4.84
Cc1nc(N)sc1CCN,9.63
CCCc1ccnc(N)c1,7.49
CCc1cnc(N)cc1C,7.93
CCc1c(C)ccnc1N,8.0
Nc1ncnc2scnc12,2.75
CN1CC(=O)NC1=N,4.96
Cc1cn2ccncc2n1,3.16
Cc1nc(O)c(C)s1,0.72
NCCCCCCCCCCCCN,10.51
O=C(O)c1ccccn1,5.52
COC(=O)C1CCCN1,7.45
O=C(O)C1CCCCN1,10.39
CCCCN/C(N)=N/O,7.84
CC1=CCN=C(N)C1,10.82
CCC(CN)CC(=O)O,10.23
Oc1onc2c1CNCC2,8.84
CC1=CC(N)=NCC1,11.15
O=C(O)C1C=CCN1,10.66
O=C(O)C1=CCNC1,10.49
O/N=C/c1ccccn1,2.78
CCc1nccc(O)c1O,4.05
NC1CC1c1ccccc1,9.62
Oc1noc2c1CCNC2,4.99
c1cc2nncnc2cn1,3.07
NCCCOP(=O)(O)O,10.14
N/C1=N/CCCCCC1,11.8
N/C1=N/CCCSCC1,11.56
CN1CCN=C(N)CC1,11.18
NCCCc1c[nH]cn1,10.04
CNC(C)CC1CCCC1,10.61
CCc1ncc(C)nc1C,2.02
Cc1nccnc1N(C)C,2.19
NCC(=O)N1CCCC1,8.13
C1CCN2CCNCC2C1,9.55
Nc1nc2ccccc2s1,4.48
CCCCCCCn1ccnc1,6.54
CCCCCCn1ccnc1C,7.1
CCC1=CCN(C)CC1,9.07
N[C@H](CS)CCCS,10.72
Cc1ccc(CCN)cc1,9.81
NCCCCCCN=C(N)N,11.96
O=Nc1ccc(O)cc1,2.21
CN(C)C1CCCCC1O,9.67
N#Cc1cccc(N)c1,2.75
NC(=O)c1cccnc1,3.63
NC1=NCC(CBr)O1,7.61
C=C(CN)c1ccco1,8.91
C=C(CN)c1cccs1,9.01
C=C(CN)c1ccsc1,9.12
C=C(CN)c1ccoc1,9.05
NCCCN/C(N)=N/O,9.28
CNCCc1cnc(N)s1,9.77
CN1CCC(=NO)CC1,8.54
Sc1nc2ccccc2s1,1.26
NCCCP(=O)(O)CO,10.21
CCP(=O)(O)CCCN,10.21
CCc1nnc(CC)n1N,2.75
NCCCP(=O)(O)CN,10.31
Nc1nccn2ccnc12,3.75
N=C(N)SSC(=N)N,9.3
CN(C)Cc1cccnc1,7.99
NNC(=O)c1cscn1,2.57
NNC(=O)c1ccco1,2.55
NNC(=O)c1cncs1,2.58
Nc1ccnc(N)c1Br,8.67
O=C(O)c1ccncc1,2.35
NCC(N)c1ccccc1,9.16
NC1(C(=O)O)CC1,9.35
O/N=C/c1ccccc1,2.85
CCCC/C(CC)=N\O,3.26
CCCCC/C(C)=N\O,3.35
NCCC(CN)C(=O)O,10.56
NCc1ccc(Br)cc1,9.25
CNCCCOc1ccccc1,10.1
NCc1cccc(Br)c1,9.2
NC(CS)CCC(=O)O,10.58
CN(C)Cc1ccncc1,8.13
NC(CCNO)C(=O)O,8.89
NCCc1cccc(O)c1,9.58
NCCCS(=O)(=O)O,10.19
NCCCCNCCCNCCCN,10.76
NCCOS(=O)(=O)O,9.22
CNCC#Cc1cccnc1,8.57
Oc1noc2c1CNCC2,7.58
ONc1ccc(Cl)cc1,4.92
C=C1CNCC(O)C1O,8.42
COC1CNCC(O)C1O,8.46
Cc1cn(C)c(O)n1,3.96
Sc1ccnc2ccnn12,1.26
Cn1cnc2ccccc21,5.41
O=C(O)CC1CCNC1,11.49
C#CCNCc1ccccc1,8.27
NC1CCc2ccccc21,9.54
CC(CN)c1ccccc1,9.81
NNCc1cccc(O)c1,5.17
NC(CF)CCC(=O)O,9.17
O=NN1CCCC(O)C1,3.21
CN(CC(=O)O)N=O,2.96
O=NN(CCCl)CCCl,3.22
CCCCCCCN(C)N=O,3.41
CCCN(CCCCO)N=O,3.3
N#CCN(CC#N)N=O,2.31
O=NN1CCC(O)CC1,3.3
Oc1nsc2c1CCNC2,8.4
Oc1nsc2c1CNCC2,9.24
CCNC(CS)C(=O)O,10.58
CCCC1CN=C(N)C1,11.61
CCC1N=C(N)CC1C,11.3
NC1=NCC2CCCC12,11.52
N=C1SCC2CCCN12,9.63
CCC1CN=C(N)C1C,11.59
CCC1CC(N)=NC1C,11.35
NC1=NC2CCCC2C1,11.28
NN1NNc2ccccc21,4.73
CC1CN=C(N)CCS1,11.3
CC1CSCCC(N)=N1,11.1
CC1CC(N)=NCCS1,11.3
Cn1cncc1/C=N/O,5.53
NCCOCCOCC(=O)O,9.45
NCCCCCCCC(=O)O,10.21
O=C1CN2CCC1CC2,7.32
Fc1cccn2ccnc12,4.8
Cc1ccc(CN)cc1F,9.17
CCc1ccc(CN)cc1,9.33
NCCc1ccc(F)cc1,9.8
NCc1ccc(CN)cc1,9.58
NCc1cccc(CN)c1,9.57
CCCC(N)C(=O)NO,7.9
NN1C(=O)CSC1=S,2.91
CCCCCCCCCCNCCO,10.0
CCCCC(CC)CNCCO,10.17
O=C(O)c1cccnn1,5.45
O=C(O)c1ccnnc1,0.74
O=C(O)c1cncnc1,0.72
Nc1cc(Cl)ccc1O,3.48
CCOc1ccc(N)cc1,5.13
COc1ccc(C)cc1N,4.63
CS(=O)(=O)SCCN,9.42
O/N=C\c1ccccc1,2.85
O/N=C1/C=CCCC1,3.71
NC(=O)c1ccncc1,3.45
N[C@H]1CONC1=O,8.36
CSSc1ccc(N)cc1,4.09
c1ccc2nnccc2c1,3.07
CC(=O)c1ccncc1,3.1
CCCCc1c[nH]cn1,6.74
NCCc1cccc(F)c1,9.75
Cc1cccc(CCN)c1,9.8
CNCCc1ccccc1Cl,9.97
CNCCc1ccccc1Br,10.0
COc1cccc(CN)c1,9.22
CC/C=N\NC(N)=S,3.55
CC(C)=NNC(N)=S,3.25
CCCCCNC1CCNCC1,10.62
CCCCCNN1CCNCC1,8.38
NOCCCOc1ccccc1,4.4
Cc1ccc(Cl)cc1N,3.35
Nc1ccc(Cl)cc1N,3.6
NCCCCNCCCN1CC1,10.6
NCCCNCCCCN1CC1,10.5
SC1Nc2ccccc2S1,0.58
NC1Nc2ccccc2S1,5.91
SC1Nc2ccccc2N1,1.61
Cn1ccc2ccncc21,5.51
Cn1ccc2ncccc21,4.75
CN(C)CC(F)(F)F,2.85
NC(CS)c1ccccc1,9.03
CCCCOC(=O)CCCN,10.19
O=C(O)C1CCC=N1,6.07
CNCc1cccc(I)c1,9.26
CNCc1cccc(F)c1,9.11
CCCCNCc1ccccc1,9.64
CCNCc1ccccc1Br,8.4
Cc1nonc1CN(C)C,6.41
NCCNC(=O)C(F)F,10.77
CN(C)CCCCCSC#N,9.79
NC1Cc2ccccc2C1,9.97
NC1=NC(=O)CNN1,8.08
N=C(N)SCC(=O)O,10.6
CCCC(N)CC(=O)O,10.55
CCCCNC(=O)CCCN,9.99
CN=c1ccn(C)cc1,11.0
C#CCN(C)C(C)CC,9.23
CC1CCN=C(N)CC1,11.79
OCCCc1c[nH]cn1,6.74
NNC1=NCC(O)CN1,11.0
CCC1CC(ON)CCN1,10.24
NCc1ccc(CO)cc1,9.28
OCc1cn2ccsc2n1,3.62
CC(C)(N)C(=O)O,9.72
N[C@H]1CCOC1=O,7.33
CN(N)Cc1ccccc1,5.6
Oc1cccc2scnc12,1.61
NNc1ccc(Cl)nn1,6.52
NCCSCCc1ccccc1,9.71
C1CNCCOCCNCCN1,9.9
Cc1ccc(N)cc1Cl,3.98
Cc1ncsc1C(=O)O,0.6
S=C(S)N1CCNCC1,7.93
Sc1nc2ncccc2o1,0.24
CCCCN(CCO)CCCC,10.03
COCCNCc1ccccc1,8.81
Nc1nsc2ccccc12,2.95
CCOc1cccc(N)c1,4.03
OCC(O)CN1CCCC1,9.28
NC1CCCC[C@H]1N,9.99
N#CCCCCN1CCCC1,9.8
CC(C)Nc1ccccc1,5.08
C=CCOCCN(CC)CC,9.41
NC(=O)C1CCCNC1,9.6
Cc1c(N)cccc1Cl,3.47
NCCCSC1=NCCCN1,9.99
CCC(C)N1CCNCC1,9.65
CC(CCC(=O)O)NO,5.29
CCCCCNc1ncccn1,3.43
NCCc1ccc(N)cc1,9.87
c1ccc2cnncc2c1,2.89
Sc1nnc2ccccn12,1.34
Sc1nnc2n1CCCN2,2.29
C1CNC2NCCNC2N1,6.23
OCc1cc(Cl)ccn1,3.6
CC(C)Nc1ncccn1,3.4
Nc1ncnc2c1CCC2,5.78
OCCCNCc1ccccn1,8.33
OCCCN=C1CCCCC1,7.76
OCCCNCc1ccncc1,8.8
CCCCOc1ccccc1N,4.47
N=C(N)C1CCCCN1,11.36
N=C(N)C1C=CCN1,10.94
NCCc1nc[nH]c1I,9.51
Cc1cc(C)[nH]n1,4.02
O/N=C1/CCCCCN1,5.82
Brc1nn2ccnc2s1,3.1
N#CC1=C(N)CCC1,3.21
CSc1cc(SC)ncn1,2.96
NC1C(N)C(N)C1N,8.9
Nc1ccc(C=O)cc1,3.02
Cn1ccnc1SCCC#N,5.03
Oc1ncnc2ccsc12,0.0
CNc1ccc(Cl)nn1,2.38
Sc1ncc2cnccn12,5.48
CC(NN)c1ccccc1,5.33
NCCCc1nnn[nH]1,10.05
Cc1nnc(S)[nH]1,2.74
CCC1OCCN1C(C)C,7.23
Nc1ncnc2sccc12,4.18
Cc1cnc[nH]c1=O,2.27
CCSCC(N)C(=O)O,9.14
c1cc2n(n1)CCN2,3.51
CCC1CN2CCC1CC2,10.36
NCCC1(N)CCNCC1,10.41
O=C1CCN2CCCC12,8.3
CC(N)/C(N)=N/O,8.59
NCCCC(N)C(=O)O,10.29
NCc1cccc(O)c1O,9.82
S=C(S)Nc1nccs1,2.52
CC(C)NSSNC(C)C,5.4
Cn1c(Cl)cnc1CO,4.36
O=S1(=O)CCNCN1,5.72
O=C(O)C1CCSCN1,8.08
[11CH3]SC(=N)N,10.63
Nc1ncnc2ccsc12,3.98
Nc1cc(CO)ccc1O,4.2
N[C@@H]1COC1=O,6.37
Oc1cccc2c1CCN2,4.28
CC(O)N1CCCCC1C,8.88
CN(C)Cc1ccccn1,7.9
CCCCNCc1cccnc1,9.2
Cn1nccc1C(=O)O,0.86
NCc1cnn(O)c1Cl,8.31
NCc1cnn(O)c1Br,8.39
CCc1nn(O)cc1CN,8.26
On1ncc2c1CCNC2,7.8
Nc1ccc(F)cc1Cl,2.27
Nc1cc(O)ccc1Cl,2.27
N=C(NCCS)NCCCN,13.03
N=C(NCCS)NCCCO,12.97
Cc1nc2ccccc2s1,2.97
NC(=S)c1cnccn1,0.2
NC(=S)c1ccncc1,4.48
CN(C)CCOC(=S)S,8.49
CSC(=S)n1ccnc1,4.13
NNC(=O)C1CCCO1,3.21
NNC(=O)c1cccs1,2.65
NNC(=O)c1ccsc1,2.74
CNCCOP(=O)(O)O,10.07
C=CCCCCCCCCCNO,5.06
CN(C)CCC1CSSC1,9.74
CC1CSSC1CN(C)C,8.85
CN(C)CC1CSSSC1,9.09
CN(C)CCC1CCSS1,9.22
CN(C)CC1CCCSS1,8.78
NCc1c(O)cccc1O,11.06
Cc1cc(Cl)ccc1N,3.41
CN(C)C(C)(C)CO,9.59
CCNc1cccc(C)c1,5.02
CN(C)CCCNCCC#N,9.41
CCC12COCN1COC2,3.82
CN(C)CCN(C)CCO,8.9
CC(=NO)C(C)=NO,1.11
N#CC1(N)CCCCC1,7.01
NCC1CCCC(CN)C1,10.52
N#CCCN(CCO)CCO,6.44
CC(=O)c1cccnc1,3.82
CCCc1ccc(N)cc1,4.91
CCc1cccc(C)c1N,4.23
COc1cc(N)ccc1C,4.47
Cc1cccnc1CCCCO,6.06
COCCCc1ncccc1C,6.04
Cc1cc(O)cnc1Cl,1.6
CC1=CSC(N)=NN1,6.42
NC1=NC(=O)NOC1,0.78
ClCCc1cc[nH]n1,3.32
OCCCc1cc[nH]n1,3.42
OCCCc1cn[nH]c1,2.59
CCCCOc1ccncc1N,6.77
CCCCCCSC(=S)NN,3.71
Cc1cccc(C)c1NO,5.22
Cn1cnc(C#N)c1N,2.35
CCCN1C=CN(C)C1,4.78
COc1ccc(N)cc1N,5.71
C1CN=C2CCCN2C1,11.26
C1CN2CCSCC2=N1,9.03
C1CN2CCOCC2=N1,8.56
CC1CCC2=NCCN21,10.26
C1CCN2CCN=C2C1,10.57
Cn1cc(F)ccc1=N,11.26
c1cn2c(n1)CCC2,6.94
CC1CC2=NCCN2C1,10.4
NC1=NC(=O)NCN1,7.38
CNCCS(=O)(=O)O,9.41
CCCC[C@H](N)CS,10.57
COCC[C@H](N)CS,10.52
CCOC[C@H](N)CS,9.17
N=C(CCl)NCCCCN,10.23
NCC(O)C(F)(F)F,9.16
CCC(C)C1=NCCS1,5.88
CCc1nc(C)ccc1O,6.49
CNCP(=O)(O)CNC,8.95
NCCCNCCNCCNCCN,10.13
COCC(=O)NCCCCN,9.9
Cn1c(F)cccc1=N,10.27
CN(C)CCNC(=S)S,8.56
CCOC(=O)C(N)CS,7.07
CC(C)c1ccccc1N,4.32
O/N=C/c1cccnc1,4.31
NC1CC1c1cccnc1,9.54
CCCC1CCN=C(N)C1,11.72
CCCC1CCCC(N)=N1,11.47
Nc1ncnc2ccccc12,4.99
NC1=NCCc2ccsc21,8.3
NC1=NCCc2sccc21,9.2
NNC(=O)c1ccncc1,3.35
Cc1ccnc2ccccc12,5.29
CC(C)C(N)C(=O)O,9.6
CC(=O)Nc1cccnc1,4.39
CNC(=O)c1cccnc1,3.62
CC(=O)Nc1ccccn1,4.05
CNC(=O)c1ccccn1,2.13
CC(=O)Nc1ccncc1,5.67
CNC(C)Cc1ccccc1,10.21
CN(C)CCCSC(=N)N,10.6
O=C1NOC2CNCCC12,9.7
N=C(N)Nc1ccccc1,10.89
Nc1ccccc1C(=O)O,1.95
Cc1cnc2cncnc2n1,2.49
C[C@H](N)C(=O)O,9.48
NCC(=O)CCC(=O)O,7.84
NCC(O)C1CC=CCC1,9.58
NCC(O)C1CCCCCC1,9.58
CCCCCCC(C)(O)CN,9.65
NCC1(O)CCCCCCC1,9.64
CC(N)CC1CC=CCC1,10.42
CNCCCCCc1ccccc1,10.54
CNCCCCCC1CCCCC1,10.54
N=C(N)NCCC(=O)O,12.62
N=C(N)NOCC(=O)O,10.49
CC(=N)NCCC(=O)O,12.84
O=C(O)CCn1ccnc1,6.79
O=C(O)CCn1cccn1,2.44
N=C(N)SCCC(=O)O,10.59
N=C(N)NNCC(=O)O,11.96
CO/N=C1\CN=CNC1,8.81
CN1CCc2ccccc2C1,8.68
O/N=C/C1=CCCOC1,2.86
N=C(NN)NCC(=O)O,11.73
O/N=C/C1=CCCCC1,3.42
O/N=C/C1=CCSCC1,3.13
O/N=C/C1=CCOCC1,2.95
CCCC(N)c1ccccc1,9.56
NC(CO)CC1CCCCC1,9.83
CCC(N)Cc1ccccc1,10.04
NC(CO)Cc1ccccc1,9.41
CC(Cc1ccccc1)NN,5.65
Nc1ccc2ccccc2c1,4.25
NCCCCNCc1ccccc1,10.31
NCCCCC(N)C(=O)O,10.29
NCCCCC(S)C(=O)O,10.33
NC(CS)Cc1ccccc1,9.34
Nc1ccc2cnccc2c1,7.59
CC(O)C(N)C(=O)O,9.0
N[C@@H]1CONC1=O,8.36
NC1CCc2ccccc2C1,10.03
NCc1cc(Cl)ccc1O,10.04
CNCCCCCNCCCCCNC,11.1
CCCNCCCNCCCNCCC,10.77
CCNCCCCNCCCCNCC,11.14
Nc1nc2ccccc2n1N,7.15
NC(=O)c1ccccc1N,2.82
O=C(O)C1=CCNCC1,9.98
CCC(N)P(=O)(O)O,10.24
Nc1cc(O)nc(S)n1,2.88
CN(C)CCc1ccccc1,9.26
CNc1nncc2cncn12,6.41
OC1CNCc2ccccc21,8.35
COC(=O)Cn1ccnc1,6.71
O=C(O)CCCCN=C=S,0.97
Nc1ccc2ncncc2c1,3.23
Nc1ccc2cncnc2c1,4.5
N=C(N)Nc1ncccn1,8.19
N=C(N)Nc1cnccn1,8.82
CNCCC#Cc1cccnc1,9.85
N=C(N)Nc1cccnn1,8.83
N=C(N)Nc1ccncn1,9.09
N=C(N)Nc1ccncc1,10.37
NCC(=O)NCC(=O)O,8.14
Oc1cccc2cnccc12,4.63
Nc1cccc2ccccc12,4.13
Nc1ccnc2ccccc12,8.27
CN1CCCc2ccccc21,5.05
Nc1ccc2ccccc2n1,6.16
Nc1nccc2c1CCCC2,7.87
Cc1cnc(N)c(C)c1,7.69
CCCc1c(C)ccnc1N,8.0
Nc1cc2ccccc2cn1,6.88
Nc1nccc2ccccc12,7.12
Cc1cc(C)nc(N)c1,8.35
Oc1onc2c1CCNCC2,8.99
CC1Cc2ccccc2CN1,9.15
CCN(C)Cc1cccnc1,8.27
OC1CN2CCCCC2C1O,9.98
OCc1cn2ccncc2n1,2.35
Brc1cncc2nccn12,3.08
Cc1n[nH]c(O)c1N,3.25
Oc1cccc2c1CCNC2,8.53
Oc1cccc2c1CNCC2,9.94
Nc1nccn1CC(=O)O,9.17
COC(=O)c1ccccn1,2.19
N/C(=N/C1CC1)NO,10.18
CN1CCCCC1C(=O)O,10.15
CCCCN(C)C(=N)NO,10.9
CCCC/N=C(/N)NOC,10.34
O=C(O)C1=NCCCC1,1.89
COC(=O)C1CCCCN1,6.53
C#CCC/N=C(/N)NO,10.11
Oc1onc2c1CCCNC2,7.46
Oc1noc2c1CCNCC2,8.91
CCCC(CN)CC(=O)O,10.23
Oc1onc2c1CNCCC2,9.39
CC1=CC(N)=NCC1C,11.06
CCCCCCCCN=C(N)N,11.86
O=C(O)C1=CCCNC1,9.77
Nc1cnc2ccccc2c1,4.86
CC1NCC=C1C(=O)O,10.59
NCCCNCC(F)(F)CN,9.87
Oc1cccc2cccnc12,4.83
CCNCCCNCCCNCCCN,10.66
Cc1nnc2ccccc2n1,2.1
CNCCCNCCCNCCCNC,10.7
Cc1nnc2ccncc2n1,3.07
Cc1nccc2nncnc12,4.03
C=C(CN)c1ccccc1,9.2
CCNCCCNCCCNCCCO,10.55
Nc1cc(O)nc(O)n1,1.65
C=CC(N)CCC(=O)O,9.91
C=CC(CN)CC(=O)O,10.19
C1CCCCCCNCCCCC1,10.75
C#CCNNCc1ccccc1,5.09
NCCCCc1c[nH]cn1,10.21
C#CC(N)CCC(=O)O,9.23
CC(=O)CC1CCCN1C,9.27
Cc1cnc(C)c(C)n1,2.08
CC1NCCc2ccccc21,9.15
CCCCCCCCn1ccnc1,6.54
Nc1cccc2ncccc12,5.22
Nc1ccc2ncccc2c1,5.15
Nc1cccc2cccnc12,4.18
COc1ccc(CCN)cc1,9.82
COc1cccc(CCN)c1,9.77
NCCCSCCCN=C(N)N,11.79
NCCCNCCCN=C(N)N,11.84
NCCCCCCNCCCCCCN,10.95
CN1CCC1c1cccnc1,7.62
O/N=C/C1=COCCC1,2.75
CCCCCCNC1CCCCC1,10.93
CCCCCCNc1ccccc1,4.97
C=C(CNC)c1cccs1,9.16
CCCCC/N=C(/N)NO,10.18
NCCCC/N=C(/N)NO,10.36
CON=C1CCN(C)CC1,8.36
CC(C)=CCN=C(N)N,11.96
CCCCCCCCCCCCCCN,10.21
NCCCP(=O)(O)CCN,10.57
CCCP(=O)(O)CCCN,10.21
COc1nccn2ccnc12,2.5
CNc1nccn2ccnc12,3.71
Nc1cc(O)nc(F)c1,1.45
CSCCC(N)C(=O)NO,7.88
c1ccc2c(c1)CNC2,8.88
NCC#Cc1c[nH]cn1,8.41
c1cn(CC2CC2)cn1,6.53
CCC(CC)Cn1ccnc1,6.53
NC1CCCc2ccncc21,9.22
C=CC1=CCN(C)CC1,9.16
C#CC1=CCN(C)CC1,8.89
NNC(=O)c1ccccc1,2.81
NNC(=O)c1cccnc1,2.81
NNC(=O)c1ccccn1,2.65
Cn1cncc1C(=O)NN,4.84
NNC(=O)C1CCNCC1,10.16
NNC(=O)c1cnccn1,2.57
NNC(=O)c1ccncn1,2.61
Oc1nncc2ccccc12,2.36
Oc1nccc2ccccc12,2.89
NCC(=O)NCC(N)=O,7.84
NCC(=O)c1ccccc1,7.3
N=C(N)Nc1cccnc1,10.14
N=C(N)Nc1ccccn1,9.54
NCCc1cccc(Cl)c1,9.76
COC(=O)C1(N)CC1,7.23
NC1(C(=O)O)CCC1,9.59
Cc1cc(C)c(O)cn1,6.71
CC1CNCc2ccccc21,9.2
CCCCCNCC(=O)OCC,6.71
NC(CS)CC1CCCCC1,10.56
CN(C)CCc1cccnc1,8.96
CN(C)CCc1ccncc1,9.03
Oc1ccc2cnccc2n1,4.22
NCCc1cc(O)ccc1O,9.22
CNCCC#Cc1ccccc1,9.87
CCCCCc1cn[nH]c1,2.6
O=C(O)C1CNCCC1O,9.66
CN1CCN(CCCN)CC1,9.88
N/C1=N/CCCCCCC1,11.8
CC1CCN(CCCN)CC1,10.22
CC(N)COc1ccccc1,9.52
CN(C)CCSc1nccs1,8.28
NC1CNc2ccccc2C1,9.62
O=C1C2NCCC2CN1O,9.56
CN(N=O)c1ccncc1,3.82
CN(N=O)c1cccnc1,3.97
CCCN(CC(C)O)N=O,3.21
Oc1nncc(Cl)c1Cl,1.17
CN(C)Cc1ccccc1I,6.86
CCCNC(CS)C(=O)O,10.7
Oc1nsc2c1CCNCC2,9.41
C#CCCc1c[nH]cn1,6.71
NC1NC(=O)NC=C1F,6.26
[O-][S+]1CCNCC1,7.6
CCCC1N=C(N)CC1C,11.29
N=C1SCC2CCCCN12,9.64
CCCC1CC(N)=NC1C,11.35
NC1=NCC2CCCCC12,11.52
CCCCC1CSC(N)=N1,8.97
NC1=NC(CO)CSCC1,10.47
CCC1CSCCC(N)=N1,11.04
Nc1ncc2ccccc2n1,4.1
NCC1(C(=O)O)CC1,10.35
Cc1cnc2ccccc2c1,4.91
Cc1cc2ccccc2cn1,5.93
Cc1ccc2ccccc2n1,5.15
Cc1nccc2ccccc12,6.03
COC(=O)c1cccnc1,3.24
Nc1cccc2cnccc12,5.48
c1ccc2c(c1)CCN2,4.61
Nc1cccc2ccncc12,7.45
Cc1ccc(O)c(N)c1,4.74
Cc1nc2ccccc2n1C,5.97
CC(S)C(=O)NCCCN,9.91
CN1CCN(CC#N)CC1,7.48
NCCCC(CS)C(=O)O,10.49
Nc1cccc2cnncc12,4.94
O=C(O)c1cnccc1F,5.06
Cc1ccc(C)c(N)c1,4.65
CCN(CC)c1ccccc1,5.86
c1cc2c(s1)CCNC2,8.69
CC1CC2SC=CC2CN1,10.17
CC1=CCCC/C1=N\O,3.66
C/C=C/C(CC)=N/O,3.62
CCNc1nsc(NCC)n1,3.2
CN1CCCC1c1ccco1,8.59
N/N=C\Cc1ccccc1,4.56
ClCCN(CCCl)CCCl,4.83
O=C(O)CNCC(=O)O,8.8
Cc1ccccc1CNCCCl,8.41
O=C(NO)c1ccncc1,3.02
NC(=O)Cc1ccccn1,4.33
NCCc1ccc(Cl)cc1,9.78
NCCc1cccc(Br)c1,9.77
NCCc1ccc(Br)cc1,9.78
CCc1ccc(CCN)cc1,9.81
CNCCc1cccc(F)c1,10.01
CNCCc1ccc(F)cc1,10.08
O=C(NO)c1cccnc1,3.5
