smiles,pka
NC1=NC(=O)NCN1,10.6
CNCCS(=O)(=O)O,-1.54
CCCC[C@H](N)CS,9.52
COCC[C@H](N)CS,9.5
CCOC[C@H](N)CS,10.2
Oc1csc2ccccc12,4.75
Cc1cccn(O)c1=S,8.21
Cc1cccc(=S)n1O,8.17
NCC(O)C(F)(F)F,11.22
CCCCNC(=O)CC#N,9.19
CCc1nc(C)ccc1O,10.05
CNCP(=O)(O)CNC,-2.57
CN(C)CCNC(=S)S,1.99
CCOC(=O)C(N)CS,9.96
CSc1ccc(O)cc1C,9.53
NC(=O)c1nonc1N,10.79
C=CCSSCCC(=O)O,4.46
O/N=C/c1cccnc1,9.82
O=C(O)c1ccccc1O,2.79
NNC(=O)c1ccncc1,13.61
CC(=O)Nc1cccnc1,13.59
CNC(=O)c1cccnc1,13.75
CC(=O)Nc1ccccn1,12.17
CC(=O)Nc1ccncc1,13.74
O=C1NOC2CNCCC12,6.71
Oc1ccc2ccccc2c1,9.78
Nc1ccccc1C(=O)O,4.89
CCCC(CCC)C(=O)O,5.14
Oc1cccc(Cl)c1Cl,7.36
O=C(NO)c1ccccc1,9.05
C[C@H](N)C(=O)O,2.47
NCC(=O)CCC(=O)O,4.05
NC(=O)NC(=O)CBr,10.98
N=C(N)NCCC(=O)O,3.98
N=C(N)NOCC(=O)O,3.22
CC(=N)NCCC(=O)O,4.05
O=C(O)CCn1ccnc1,4.03
O=C(O)CCn1cccn1,3.97
N=C(N)SCCC(=O)O,3.93
NC(=O)NCCC(=O)O,4.23
N=C(N)NNCC(=O)O,2.58
O/N=C/C1=CCCOC1,10.67
N=C(NN)NCC(=O)O,3.38
O/N=C/C1=CCCCC1,11.41
O/N=C/C1=CCSCC1,10.88
O/N=C/C1=CCOCC1,10.81
NS(=O)(=O)OCCCl,11.31
O=c1cc(CO)occ1O,9.3
Oc1ccc(CCBr)cc1,10.26
NCCCCC(N)C(=O)O,2.74
NC(=O)c1ccccc1O,8.21
Oc1c(Cl)cccc1Cl,6.48
NCCCCC(S)C(=O)O,4.35
NC(CS)Cc1ccccc1,10.32
CCc1cccc(CC)c1O,10.61
CCC(C)c1ccccc1O,10.49
Cc1ccc(O)c(C)c1,10.71
CCC(C)(C)C(=O)O,5
N[C@@H]1CONC1=O,4.21
NCc1cc(Cl)ccc1O,7.77
O=C(O)C=C1CCCC1,4.71
O=C(O)C1=CCNCC1,4.15
CCC(N)P(=O)(O)O,-0.24
O=P(O)(O)C#CCCO,2.94
Nc1cc(O)nc(S)n1,8.57
COC1CCCC(OO)CO1,11.72
CCn1cccc(O)c1=O,9.58
O=C(O)CCCCN=C=S,4.11
C/C=C(/C)C(=O)O,4.78
C/C=C(\C)C(=O)O,4.78
Oc1cccc(CCBr)c1,10.09
Oc1cccc(CCCl)c1,10.08
NCC(=O)NCC(=O)O,3.52
Oc1ccc(CCCl)cc1,10.25
Oc1cccc2cnccc12,9.45
Oc1onc2c1CCNCC2,4.03
O=C(O)CCC(=O)NO,3.94
OC1CN2CCCCC2C1O,13.37
Cc1n[nH]c(O)c1N,5.88
Oc1cccc2c1CCNC2,9.73
Oc1cccc2c1CNCC2,8.3
Nc1nccn1CC(=O)O,3.62
CN1CCCCC1C(=O)O,1.86
O=C(O)C1=NCCCC1,4.09
Oc1onc2c1CCCNC2,3.88
Oc1noc2c1CCNCC2,4.97
CCCC(CN)CC(=O)O,4.75
Oc1onc2c1CNCCC2,2.06
O=C(O)C1=CCCNC1,3.57
CC1NCC=C1C(=O)O,3.52
O=C(O)Cc1ccccc1,4.55
Oc1cccc2cccnc12,9.36
O=C(O)C/C=C/CCS,4.75
O=C(O)CCC(O)CCS,4.61
Nc1cc(O)nc(O)n1,8.77
C=CC(N)CCC(=O)O,4.61
C=CC(CN)CC(=O)O,4.6
O=C(O)[C@H]1CS1,3.87
N#Cc1cnc(S)nc1N,8.46
C#CC(N)CCC(=O)O,4.16
C[C@H](O)C(=O)O,3.78
O/N=C/C1=COCCC1,10.04
Cc1cc(O)cc(O)c1,9.39
CC(C)Cc1ccccc1O,10.28
CCCCCCCCCC(=O)O,4.95
Oc1ccc(Cl)cc1Cl,7.44
C=CCc1ccc(O)cc1,9.5
COc1cccc(OC)c1O,9.37
Oc1c(Br)cccc1Br,6.79
Oc1cc(O)nc(O)n1,11.78
NCCCP(=O)(O)CCN,1.61
CCCP(=O)(O)CCCN,1.92
O=C(O)c1ccccc1I,3.3
Cc1ccccc1C(=O)O,3.96
O=C(O)c1ccccc1F,3.31
O=C(O)C1=CCCCC1,4.65
O=[N+]([O-])CCO,9.42
Nc1cc(O)nc(F)c1,10.7
CSCCC(N)C(=O)NO,8.9
NCC#Cc1c[nH]cn1,13.53
O=C(O)c1ccccc1S,3.34
O=C(NO)C(F)(F)F,8.09
CCc1occc(=O)c1O,9.53
Oc1cccc2ccccc12,9.6
NNC(=O)c1cccnc1,13.28
NNC(=O)c1ccccn1,12.44
Cn1cncc1C(=O)NN,13.69
NNC(=O)C1CCNCC1,13.15
NNC(=O)c1cnccn1,11.38
NNC(=O)c1ccncn1,11.73
Oc1nncc2ccccc12,8.38
Oc1nccc2ccccc12,11.86
NCC(=O)NCC(N)=O,12.75
NC1(C(=O)O)CCC1,2.36
Cc1cc(C)c(O)cn1,10.01
CC(=O)/C(C)=N\O,8.5
NC(CS)CC1CCCCC1,9.52
Oc1ccc2cnccc2n1,11.48
NCCc1cc(O)ccc1O,10
CCCCc1ccc(O)cc1,10.31
CCCCOS(N)(=O)=O,11.66
O=C(O)C1CNCCC1O,3.47
Cc1ccc(O)c(O)c1,9.55
O=C1C2NCCC2CN1O,7.93
CC1SC(=O)CNC1=O,11.18
Oc1nncc(Cl)c1Cl,5.73
CCCCNS(N)(=O)=O,11.74
N#Cc1cnc(O)nc1O,10.77
CCCC(CO)CC(=O)O,4.8
CCCNC(CS)C(=O)O,2.19
Oc1nsc2c1CCNCC2,2.66
NC1NC(=O)NC=C1F,11.08
O=C(O)c1cssc1=S,4.04
Oc1ccc(Br)cc1Br,7.71
NCC1(C(=O)O)CC1,3.9
Cc1ccc(C)c(O)c1,10.47
Cc1cc(C)cc(O)c1,10.25
Cc1ccc(O)c(N)c1,10.69
CCCOc1ccc(O)cc1,9.93
CC(S)C(=O)NCCCN,9.21
O=Cc1ccc(O)cc1O,7.39
O=Cc1cc(O)ccc1O,8.76
O=CN(O)c1ccccc1,9.12
O=NN(O)c1ccccc1,8.89
NCCCC(CS)C(=O)O,4.51
O=C(O)c1cccnc1F,4.51
O=C(O)c1cnccc1F,2.62
COCc1cc(O)ccc1O,9.37
Oc1cc(F)cc(F)c1,7.61
CC1=CCCC/C1=N\O,11.94
C/C=C/C(CC)=N/O,11.86
CCNc1nsc(NCC)n1,13.82
Nc1nc(=O)[nH]s1,6.18
NC(=O)c1nonc1CO,10.96
O=C(O)CNCC(=O)O,2.12
O=C(NO)c1ccncc1,8.96
CN1CCC(=O)NC1=S,9.81
Oc1cc(O)cc(O)c1,9.13
O=Cc1cccc(O)c1O,8.49
O=C(O)CC(F)(F)F,2.95
O=C(NO)c1cccnc1,8.77
COCC1(O)OCCC1=O,9.57
Oc1cccc2c1CCCC2,10.38
CCCCc1cccc(O)c1,10.11
CCc1n[nH]c(N)n1,11.68
NC(C(=O)O)C1CC1,2.4
CC(N)(CO)C(=O)O,2.17
O=S(=O)(O)CCNCl,-2.19
O=C(O)CNC(=O)NO,3.42
O=C(CC(=O)NO)NO,8.51
CN1c2ccccc2SC1S,8.86
Oc1cccc2ncccc12,8.76
COCCc1ccc(O)cc1,10.2
NCCSc1ccc(O)cc1,9.14
NCCCC[C@H](N)CS,9.44
CC(C)C(O)C(=O)O,4.14
CCCCC(CC)C(=O)O,5.14
O=C(O)CCCC(=O)O,3.76
Nc1ncnc2c1N=CC2,13.2
NCC(=O)SCC(=O)O,3.46
NCC(=O)OCC(=O)O,3.23
OOCC[n+]1ccccc1,11.72
NNC1=NC(=O)CNN1,10.55
Cc1nc2cnccn2c1O,11.33
N=C(CN)NCC(=O)O,2.96
NCCCS(=O)(=O)NO,9.05
NCC(CN)CCC(=O)O,4.58
N=C(N)CCCC(=O)O,4.28
N=C(N)CSCC(=O)O,3.84
O=C(O)CC1CNCCO1,4.08
N=C(N)CNCC(=O)O,1.83
O=C(O)Cn1nnnc1S,2.79
O=C(O)CCC1CCCC1,4.94
CC(C)(C)CC(=O)O,5.08
Oc1ccnc2ccccc12,10.63
CSCCC(=O)C(=O)O,3.3
O=C(O)c1ncccc1O,0.41
O=C(O)COCC(=O)O,2.96
CNC(=N)NC(=O)NC,11.41
CC(=O)/C(C)=N/O,8.5
CCSc1nnc(O)nc1O,9.96
OCCN1CN=C(S)NC1,7.27
COC(=O)Nc1nncs1,11.86
COc1cscc1C(=O)O,4.22
SC1=Nc2ccccc2C1,5.95
Cc1nccn1CC(=O)O,3.72
Nc1ncc(O)c(N)n1,10.43
Nc1cnccc1C(=O)O,4.38
Sc1ccc2ccccc2n1,8.19
O=C1NCN(CCO)CN1,13.27
N#CC(O)c1ccccc1,11.8
Oc1nnc2n1CCCCC2,7.97
CCN(CC)COC(=S)S,0.11
Cc1cc(S)nc(S)n1,7.17
Cc1cc(O)cc(C)n1,10.95
Cc1ccc(C)c(S)c1,6.87
CCC[N+](=O)[O-],9.55
O=C(O)CN1CCNCC1,1.72
Cc1n[nH]c(O)c1C,4.21
Cc1ccncc1C(N)=O,13.71
Sc1nncc2ccccc12,7.7
CCNc1cc(O)ccc1C,10.13
O=C(O)c1cccnc1S,3.61
CCC1SC(N)=NC1=O,6.26
CCCCSc1nn[nH]n1,5.38
Cc1ccncc1C(=O)O,1.86
Oc1ncc(O)c(O)n1,8.82
Oc1cc(Cl)ccc1Cl,7.23
O=C(O)CSCC(=O)O,3.38
Oc1ccc2cccnc2c1,8.82
O=C(O)c1cnccc1O,1.55
Sc1cnc2ccccc2n1,7.76
NC1=NCc2ccccc21,13.97
O=C(O)CN1CCCCC1,1.89
Oc1cnnc2ccccc12,9.76
O=CN(O)CCC(=O)O,3.93
O=Cc1ccc(O)cc1F,6.51
Cc1cc(C)nc(S)n1,9.35
Oc1cc(O)nc(S)n1,8.41
Cc1nc(O)cc(O)n1,11.83
Cc1cc(O)nc(C)n1,12.76
NCOCCC(N)C(=O)O,2.35
NC1CCP(=O)(O)C1,1.6
OCc1cc(O)[nH]n1,2.74
Sc1cc(S)nc(S)n1,6.62
Nc1cc(S)nc(N)n1,7.34
Sc1nnnc2ccccc12,7.51
Sc1cnnc2ccccc12,5.9
CC1=NNC(=O)C1Br,11.61
COc1ccc(CO)cc1O,9.81
O=C(O)Cc1cccnc1,3.61
NC(=S)SCCC(=O)O,4.59
CCCCCC(C)C(=O)O,5.15
O=C(O)Cc1ccccn1,3.35
O=C(O)Cc1ccncc1,3.68
O=C(NO)c1ccccn1,8.34
NCCc1nc[nH]c1Cl,11.58
NCCc1nc[nH]c1Br,12.36
Cc1cc(C)n(CO)n1,13.17
Nc1cc(N)nc(S)n1,9.14
Sc1nccc2ccccc12,8.11
C=CCNc1nnc(S)s1,7.01
NC(=NO)c1ccncc1,11.51
Oc1ccc2ncccc2c1,9.73
CC(N)(CF)C(=O)O,2.15
CNC(C)(C)C(=O)O,2.23
O=C1CC(SCCCO)N1,11.93
CCc1nnc(S)[nH]1,7.7
NCCNCc1nnn[nH]1,3
CC(C)(/C=N\O)NO,8.86
CC(C)C(=S)N(C)O,10.08
Cc1ccc(N)c(S)c1,6.9
CCOC(O)C(F)(F)F,8.61
CNC1(C(=O)O)CC1,1.91
NC(CCCCO)C(=O)O,2.46
SCCCSCCSCCCSCCS,9.85
CCSCCC(N)C(=O)O,2.61
NNC(=O)Cn1ccnn1,11.67
NCCOCC(N)C(=O)O,2.34
NNC(N)Nc1ccccc1,13.25
CN(C)CCCNC(=S)S,2.04
NCCSCC(N)C(=O)O,2.52
O/N=C1/CCCCC1NO,11.26
O=C1NCc2ncccc21,11.83
Cc1ncccc1C(N)=O,13.79
O=C1NCc2ccncc21,13.05
CC(C)(CN)C(=O)O,4.23
CN(C)CP(C)(=O)O,-0.54
NNC(=O)CCC(=O)O,4.41
NCc1cocc1C(=O)O,4.07
NCc1cscc1C(=O)O,3.31
CCCOc1cccc(O)c1,9.49
O=c1ccc(O)ccc1O,10.16
CCc1cc(O)ccc1Cl,9.07
Oc1ccc(F)c(O)c1,8.39
Oc1cc(O)cc(F)c1,8.31
O=C(NO)C1CCCCC1,8.87
O=C(NO)C1=CCCC1,9.5
O=C(O)c1ccncc1O,2.43
O=[N+]([O-])CBr,8.2
N=C(NCCS)NCCCCO,9.79
NC(=O)Nc1ccncc1,13.12
Nc1ccc(O)c(N)c1,11.2
NNC(=O)Cc1ccsc1,12.57
Oc1ccc(O)c(O)c1,9.39
CCn1ccnc1/C=N/O,9.82
O=C(O)CCn1cncn1,3.57
CC(C)Oc1ccccc1O,9.95
CN(C)Cc1ccccc1O,8.26
NC(=O)N=NC(N)=O,11.51
CC(=O)c1ccccc1O,9.15
CSc1sccc1/C=N/O,9.37
Cc1cccnc1C(=O)O,0.9
CNC(=O)Nc1nccs1,7.85
O/N=C/c1ncccc1O,7.7
Oc1cnc2ccccc2c1,9.67
O=C(O)c1ncccc1S,0.72
CCCCC(=O)C(=O)O,3.53
O=C(O)c1nccnc1S,0.15
O=Cc1c(O)cccc1O,8.24
CC(C)=NOCC(=O)O,3.89
CN1OCC(=S)NC1=O,9.19
O=C1N=C(NO)CON1,7.77
NNC1=NC(=O)NOC1,7.84
CNC1=NC(=O)NOC1,7.92
CCCCCCCSC(=S)NN,8.27
O=Cc1cccc(O)c1F,7.98
N=C(CS)NC1CCCC1,8.58
N=C(CS)N1CCOCC1,8.57
NC(=S)Cc1ccccn1,12.36
CCOCC[C@H](N)CS,9.5
Nc1ncccc1C(=O)O,2.57
O=C(O)C1CN=CNC1,3.47
N/N=C/c1ccccc1O,8.77
CN1CC=CS1(=O)=O,11.45
O=c1c(O)ccccc1O,10.1
COc1cc(Br)ccc1O,9.53
COc1cc(Cl)ccc1O,9.43
CCCNCP(=O)(O)CN,-2.25
NNCCc1ccc(O)cc1,10.25
Nc1cccnc1C(=O)O,1.71
Nc1ccncc1C(=O)O,2.8
Oc1cccc2nccnc12,8.31
Oc1ccc2c(c1)CCO2,9.99
Cc1ncc(CCN)[nH]1,13.95
COc1ccc(C=O)cc1O,9.39
COc1cccc(C=O)c1O,8.94
COc1cc(C=O)ccc1O,7.81
OC1COC(O)C(O)C1O,11.31
SCCCCCCCCn1ccnc1,10.2
Nc1cc[nH]c(=O)n1,9.98
Oc1ccc2c(c1)CCN2,10.41
Cc1nsc(/C=N/O)n1,5.29
Cc1noc(/C=N/O)n1,4.17
O=C(O)CCNc1nccs1,3.16
CSC(=N)NCCC(=O)O,3.83
N=C(N)NCCCC(=O)O,4.15
Nc1nccn1NCC(=O)O,3.71
O/N=C/C1=CC=CCC1,11.15
NNC(=NCC(=O)O)NN,4.17
Nc1nncn1NCC(=O)O,3.55
N=C(N)NNCCC(=O)O,3.46
N=C(NN)NNCC(=O)O,4.37
N=C(NN)NCCC(=O)O,3.83
CN1NC(=O)CN=C1NN,11.14
Oc1nc2ccccc2nc1O,11.21
CC(C)CC(S)C(=O)O,4.68
Oc1nc2cncnc2nc1O,9.4
CCCN(CCC)CC(O)CO,14
Oc1nc2ccncc2nc1O,10.23
Oc1nc2cccnc2nc1O,9.44
CCCC(C)c1ccccc1O,10.48
CCCc1cccc(CC)c1O,10.59
CC(C)c1ccc(O)cc1,10.28
CC1NC(C)N(O)C1=O,7.79
N[C@H](CO)C(=O)O,2.03
CONCCc1ccc(O)cc1,10.24
CC(C)=NOCCC(=O)O,4.42
c1cc2[nH]cnc2cn1,10.94
C/C(=C\CN)C(=O)O,4.4
NC/C=C(\F)C(=O)O,2.87
CN/N=C(\C)C(=O)O,4.05
Oc1ccc2c(c1)SCO2,9.94
CC(C)C[C@H](N)CS,9.52
NC(CCl)P(=O)(O)O,-0.23
OCc1ccc(O)c(O)c1,9.22
NC1(C(=O)O)CCCC1,2.48
O=C(O)CCc1ccccc1,4.73
CCCn1cccc(O)c1=O,9.65
Cc1cc(O)cc(=O)o1,7.67
N=C(N)Nc1ncccc1O,7.88
Sc1nccn1Cc1ccco1,7.38
Sc1nccn1Cc1ccsc1,7.88
Sc1nccn1Cc1cccs1,7.86
CNc1cc(O)nc(N)n1,12.58
O/N=C/C1=CCC=CC1,11.25
CC(=O)NN1CC=CCC1,12.73
NC(=O)N(O)CC1CC1,9.81
C[C@@H](N)C(=O)O,2.47
Oc1coc2cc[nH]c12,4.56
Oc1coc2[nH]cnc12,5.61
NCCCC[C@@H](N)CS,9.44
c1ccc2[nH]cnc2c1,12.25
N/C(=N\O)N1CCCC1,13.49
O=NN1CCCC1C(=O)O,3.73
CCCCC(CN)CC(=O)O,4.8
CC(C)(CN)CC(=O)O,4.69
O=C(NO)c1ccccc1O,7.96
Cc1nc(N)nc(O)c1I,11.43
O=C(O)CNC(=O)CCS,3.88
O=C(O)CCC(=O)CCS,4.4
O=C(O)c1cc[nH]c1,3.57
NCCCNCCCCCC(=O)O,4.47
Nc1cc2ccccc2nc1O,12.35
Oc1c(I)cc(I)cc1I,6.85
OC/C=C/c1ccccc1O,9.34
CC1N=Nc2ncccc2N1,10.7
O=C(O)CCCC1CCNC1,4.61
NC(=O)NCCCC(=O)O,4.38
O=C(O)CC(=O)NCCS,3.98
Cc1c(N)nc(O)nc1O,9.19
CCc1ccc(O)c(I)c1,8.72
c1ccc2[nH]nnc2c1,8.63
O=C(O)[C@@H]1CN1,2.21
O=C(NCO)c1cccnc1,13.36
NC(CS)CCCCC(=O)O,4.63
Cn1cnc2nncc-2c1S,5.86
Cn1cnc2ncnc-2c1S,5.79
NC[C@H](N)C(=O)O,2.1
CC(CN)c1cnc[nH]1,13.37
Sc1ncc(Br)c(S)n1,6.44
CCCCCCCCCCC(=O)O,4.95
COC(=O)c1ccccc1O,9.72
Oc1ccccc1C1CCCC1,10.47
COc1ccc(O)cc1CCN,10.2
O=C(O)CCC1CCNCC1,4.61
CP(=O)(O)/C=C/CN,3.77
CP(=O)(O)/C=C\CN,3.77
CC(CCN)[PH](=O)O,2.16
NC/C=C\[PH](=O)O,3.95
CP(=O)(O)C(O)CCN,1.36
NC/C=C/[PH](=O)O,3.95
CP(=O)(O)CC(O)CN,1.93
NCC(O)C[PH](=O)O,2.16
CC(N)CC[PH](=O)O,2.22
CC(CN)C[PH](=O)O,2.21
SCCCCCCOc1ccccc1,10.2
CC(CCN)P(C)(=O)O,1.93
NCCCP(=O)(O)CCCN,1.9
CCCCP(=O)(O)CCCN,1.92
O=C(O)CCCCC(=O)O,3.92
O=C(O)c1ccccc1Br,3.25
O=C(O)C=C1CCCCC1,4.8
O=C(O)c1ccccc1Cl,3.07
CC/C=C(\C)C(=O)O,4.87
Nc1c(F)cnc(O)c1F,10.43
CC(N)Cc1cnc[nH]1,13.48
Cc1cc(=O)c(O)co1,9.56
CN(C)S(=O)(=O)NO,9.3
Cc1ccc2ccccc2c1O,9.96
C[C@H](CS)C(=O)O,4.66
O=C(NO)Nc1ccccc1,8.76
NNC(=O)Cc1ccccc1,13.01
Cc1cnccc1C(=O)NN,13.97
NNC(=O)Cc1ccncc1,12.26
NCC(=O)NCC(=O)NN,12.33
O=C(O)c1cc[nH]n1,3.18
Cn1ccc(=O)c(O)c1,11.89
C[C@@H](O)C(=O)O,3.78
NC1OCC(O)C(O)C1O,12.52
CC(=O)N(O)CCCCCN,8.41
Cc1cc2cnccc2nc1O,11.95
Oc1ncc(Cl)c(O)n1,10.67
N=C1NC(=O)N2CC12,11.28
CCC(=O)c1ccccc1O,9.14
NS(=O)(=O)OCCCCl,11.66
C#CCCOS(N)(=O)=O,11.67
C=CCCOS(N)(=O)=O,11.69
CC(C)OS(N)(=O)=O,11.65
CCCCCOS(N)(=O)=O,11.66
CCCCCc1ccc(O)cc1,10.31
C#CSc1cnc(O)nc1O,11.54
NCCC(=O)NCC(=O)O,3.66
Cc1nc2ccccc2nc1O,12.24
O=CNCc1ccc(O)cc1,9.49
COc1ccnc(O)c1C#N,10.02
O=C1C2CC(CN2)N1O,7.53
Cc1nsc2[nH]cnc12,8.13
O/N=C1\CN2CCC1C2,11.21
Nc1cccc2c1CNC2=O,13.73
CC(O)/C=C/C(=O)O,4.42
C/C(=C\C(=O)O)CO,4.41
NC1=NCNc2ccccc21,13.63
CC(CO)C(C)C(=O)O,4.66
N[C@H](CS)C(=O)O,2.35
NNC(=O)c1ccccc1S,5.91
NNC(=O)c1ccccc1O,8.11
CC(C)C(=O)C(=O)O,3.37
CC(=O)Oc1ccccc1O,10.22
NC1=NCCN1CC(=O)O,3.37
C=CC(O)c1ccccc1O,9.85
CCCC(CCC)C(=O)NO,8.87
C=CCC(CCC)C(=O)O,5.06
COc1ccccc1C(=O)O,3.73
CC1(O)C(=O)NCC1O,11.88
Oc1cc2ccccc2cc1O,9.1
Oc1ccc2ccccc2c1O,9.04
O=Cc1cc(Br)ccc1O,7.97
CSCSCCC(N)C(=O)O,2.47
C[n+]1ccccc1C=NO,7.63
COc1ccc(O)c(C)c1,10.31
CCCCOc1ccc(O)cc1,9.93
CN(C)c1cccc(O)c1,9.78
NC(=O)Nc1ccccc1O,8.72
O=C1Cc2ccccc2N1O,8.84
Oc1c(F)cc(F)cc1F,7.3
O=C(O)Cc1ccccc1O,4
N#CC1(C(=O)O)CC1,2.32
CCCCP(=O)(O)OCCN,1.66
Cc1ncc(C(=O)O)s1,3.28
Cc1cc(C(=O)O)on1,2.93
Cc1noc(C(=O)O)n1,2.53
Cn1cc(C(=O)O)cn1,3.43
C/C=C/C=C/C(=O)O,4.78
ONC(=S)Nc1ccccc1,10.15
CCc1cc(CCN)ccc1O,10.64
C=CC[S+]([O-])SC,7.97
CC(O)c1ccc(O)cc1,9.47
CCCC[S+]([O-])SC,7.94
CCCCS[S+](C)[O-],8.19
O=C1COc2ccccc2N1,11.63
OC(O)C(Cl)(Cl)Cl,9.51
CC(Cl)(Cl)C(=O)O,2.63
CCCCc1ccc(O)cc1O,9.55
O=NNc1cnc(O)nc1O,8.39
NCC(F)C[PH](=O)O,2.16
CP(=O)(O)CC(F)CN,1.92
NNC(=O)c1nccnc1N,11.9
NCC(=O)NCC(=O)NO,8.8
O=C(O)c1ccc[nH]1,3.62
Cc1n[nH]c(=O)n1C,10.29
O=C(CO)NN1CCOCC1,11.54
COc1c(O)cccc1C=O,9.49
NC(=S)NN=C1CCCC1,11.73
O=C1CCCNC(=O)CN1,11.79
Cc1[nH]c(=N)sc1C,11.24
CN(C)Cc1nnc(O)o1,1.64
CN(C)Cc1nnc(S)o1,6.84
O=C(O)CSc1ccccc1,4.11
CC(C)c1cccc(O)c1,10.09
O=c1cc(CCl)occ1O,8.87
CSc1ncnc2c1CC=N2,10.55
Cc1nnc2sc(S)nn12,6.52
CCSc1nnc(NCCS)s1,10.07
CC(O)C(N)C(=O)NO,8.77
O=C(CCC(=O)NO)NO,8.6
CCCCCCS(N)(=O)=O,11.69
CCCC(N)P(=O)(O)O,-0.24
Cc1ccc(O)c(CN)c1,8.65
CC(C)(C)SCC(N)CS,9.37
CC(=O)C(N)C(=O)O,1.87
COc1cc(CCN)ccc1O,10.39
CC[C@H](C)C(=O)O,4.97
C[C@H](O)CC(=O)O,4.41
NCCN(CCN)N(O)N=O,12.96
C#CCN(C)CCC(=O)O,3.61
OC1CNC(O)C(O)C1O,12.36
NCc1ccccc1C(=O)O,3.49
N=C(N)NCCC(=O)NO,8.77
N=C(CN)NCCC(=O)O,3.96
N=C(N)CNCCC(=O)O,3.61
N=C(N)SCCCC(=O)O,4.08
S=C1NCc2ccccc2N1,11.09
O=C(O)C1CC(O)CN1,1.64
CC1=C(C)C1C(=O)O,4.49
CN(C)CP(=O)(O)CO,-1.15
NCC(=O)NCCC(=O)O,4.07
SCc1ccc(Cl)cc1Cl,9.92
O=C(O)CCCc1cccs1,4.94
Nc1nc(=O)nc[nH]1,9.64
CC[C@H](N)C(=O)O,2.62
CC(C(=O)O)C(=O)O,2.48
NC(C(=O)O)C(=O)O,0.45
O=c1ccccc(Br)c1O,9.37
Cc1c(O)ccc(O)c1C,10.16
CCc1ccc(O)c(O)c1,9.52
O=C(O)CNC1=NCCC1,2.93
CCCSP1(=S)NCCCO1,9.73
O=C1NCCCc2nonc21,11.64
O=C(O)CSC1=NCCN1,3.54
Cc1ccnn1CCC(=O)O,4.18
NNC(=O)Cc1cccnc1,12.26
NN=C(S)NC1CCCCC1,6.97
NN=C(S)NCc1ccco1,7.04
[O-][n+]1ccccc1S,6.84
CCCc1n[nH]c(O)n1,3.64
O=C1COc2cccnc2N1,11.07
NCC(=O)Nc1ccccc1,13.52
CC(C)(C)n1cnnc1S,7.78
COc1ccccc1C(N)=S,11.7
CSc1nnc(C)c(O)n1,11.84
CCOC(=S)SCC(=O)O,4.23
CCCC[N+](=O)[O-],9.47
Cc1cc(O)nc(NN)n1,12.36
CC(=O)Nc1ccccc1O,8.79
COC(=O)Nc1snnc1C,10.94
Nc1cc(N)nc(CS)n1,9.59
O=C(CCl)Nc1nccs1,7.81
C/C(=N\O)c1ccco1,7.95
COC(=O)CCCC(=O)O,4.22
CSc1nc(C)cc(S)n1,7.32
SC1=Nc2ccccc2SC1,5.6
COc1ccc(CCN)cc1O,10.24
OCc1n[nH]c(CO)n1,8.64
O=C(O)c1cccnc1Cl,3.61
Oc1ccc2c(c1)OCO2,9.79
Oc1nnc2ccccc2c1O,8.63
CNc1ccccc1C(=O)O,4.85
O=C(O)CSc1ccccn1,2.61
Cc1cccnc1N=C(N)S,4.08
Cc1ccc(O)c(CO)n1,9.53
C=CCSCC(N)C(=O)O,2.53
O=C(O)[C@H]1CCN1,1.76
NC(=S)COc1ccccc1,11.1
Cc1nc2ccccc2cc1O,10.13
O=C(O)CSSCC(=O)O,3.23
COc1ccc(O)c(N)c1,10.72
O=C(O)CCN1CCOCC1,3.58
Cc1[nH]cnc1CSCCN,13.38
O=CN(O)CCCC(=O)O,4.12
NCC1CCP(=O)(O)C1,1.91
CC(C)Cc1csc(S)n1,7.61
CCN(CC)CCC(=O)NN,13.47
CCOc1ccsc1C(=O)O,4.08
CSc1nc(N)cc(O)n1,12.4
NC1(C(=O)O)CSSC1,1.85
O=C(O)CCc1cccnc1,3.93
Oc1cc(O)c(Cl)cn1,8.62
COc1cc(O)cc(O)c1,9.23
Cc1nccn1CCC(=O)O,4.22
O=C(O)CCNCC(=O)O,1.5
Cc1nnsc1SCC(=O)O,3.17
Cc1nnc2ccccc2c1O,10.27
Oc1cc(CF)nc(S)n1,8.52
CCCCC(CC)C(=O)NO,8.87
CCCCC(CC)C(=O)NN,13.54
O=C(O)c1c[nH]cn1,1.24
O=C(O)CCCn1ccnc1,4.2
O=C(O)c1ncc[nH]1,-0.21
O=C(O)C(O)C(=O)O,2.16
Cc1cc(O)c(C)cc1O,10.15
O=C(Cc1ccccn1)NO,8.84
Cn1cnc2ncnc-2c1O,11.77
O=C(O)c1cccnc1Br,3.62
NC(=S)NN=C1CSSC1,11.7
CCCCCCCCCC(=O)NO,8.91
CNC(C)(CF)C(=O)O,1.88
CC(C)(C)OC(=O)NO,8.46
CC(=O)Nc1ccncc1N,13.47
CN(C)C(=N)/C=N/O,11.93
CCCCNCc1nnn[nH]1,3.01
O=C(CNc1nncs1)NO,8.73
CC(=O)NC1CONC1=O,4.69
O=C1CSc2ccncc2N1,12.46
CCCCC1=NNC(=O)C1,11.8
CC(=O)CC(=O)NC=O,9.25
O=[PH](O)c1cccs1,2.4
O=[PH](O)c1ccsc1,2.44
NC(=O)NN=C(CS)CS,9.48
